author,rating,title,content
,"1,0",,"Bon j'arrête. Pourquoi personne ne leur dit ? C'est mauvais les gars quoi. Mon chiwawa joue mieux. Chacun pour soi ok ... En mode training psychologique vers la fin du monde on accepte..  exécutions sommaires et fours crématoires on avale...  pas de ouf mais bon chacun son truc et puis papi n'est plus là. Et puis aussi comme ça on se sent encore plus OP à planter la carotide de la meuf qui vient de nous griller la place au Spar. Mais juste arrêtez de crier à chaque phrase quoi... On sait que vous avez des trucs à dire. Tristesse, colère, peur ...  Mais crier ce n'est pas jouer."
,"4,0",,super série. il faut quand même passer les  30 minutes du premier épisode où on voit que l'acteur principal a un jeux trop trop accentué ça fait presque faux mais après des que l action commence c'est bon on rentre dans l histoire et ce même personnage devient même attachant... j'ai essayé la vo mais bon le coréen c'est trop violent pour moi dommage. la VF passe mieux bizzarement moi qui suis assez adepte de vo pour mieux m immerger dans l'ambiance. on ne q ennuie pas une seconde j'ai mangé tous les episodes en 2 jours...après j'adore le film battle Royale...le vrai film pas pour les puceaux comme hunger games
,"2,0",,"Franchement, déçu. Comme pas mal de monde je l'attendais ce retour. Le jeu des acteurs est nul. Une bande de gamins 
spoiler: 
excités, survoltés, pleurnichards, tremblotants en permanence. 
 Bref rien de neuf sous le soleil. Je n'attends rien de la troisième saison. Navrant!"
,"2,5",,"Pas déplaisant à regarder mais d'énormes ficelles scénaristiques gâchent l'immersion.Le propos est naïf, presque niais malgré les torrents de violences et d'hémoglobine. L'esthétique est plutôt sympa. Bref une série plutôt calibrée pour les adolescents.À préférer dans le même genre Hunger Games  ou Battle Royale (de Kinji Fukasaku)."
,"3,5",,"Ca commence comme Squid game et ça évolue en bataille royale. Les scènes épiques sont parfois entourées de bavardages, cela aurait pu passer bien si les personnages avaient plus de hauteur et d'envergure. Mais là peu de personnages sont excitants, le sempiternel vote collectif dure des plombes et les comportements sont assez prévisibles, où est la fantaisie délirante de la saison 1 ?A voir au moins une fois pour certaines scènes détonantes, avec la télécommande ou la souris pour accélérer toutes les scènes bang-bang et les états d'âme peu passionnants qui n'apportent pas grand chose."
,"2,0",,"La série a fait l'effet d'une bombe mais en réalité c'est juste un pétard mouillé rien de plus.  Le concept n'est pas nouveau les scènes sont tellement prévisibles quasi aucun suspense, les acteurs qu'ils SURjouent sa je ne supporte pas, les scènes au ralenti qui furent qui durent qui durent.... Ça ne fonctionne pas pour moi je met les 2 étoiles pour les décors, les costumes"
,"3,5",,"En manque d'inspiration.Après le gros succès de la saison 1 qui se suffisait à elle-même puisque l’histoire était bouclée, que pouvait apporter une seconde histoire ? Les scénaristes ont-ils eu assez de créativité pour créer la surprise ?Mon avis est : pas vraiment. Le début de cette seconde saison semblait pourtant tracer une nouvelle voie avec une enquête de police mais très vite, ce qui a fait le succès de la première saison revient sur le tapis. Ce qui me fait dire que toutes les scènes d’investigation de la police sont franchement inutiles.Globalement, c’est assez ennuyant. D’abord car j’ai eu cette sensation de réchauffé. Ce n’est pas vraiment une suite innovante. Ensuite, il y a trop de passages avec des discussions pas toujours passionnantes et des spéculations en fin de compte inutiles. Cela induit l’impression d’un gros manque de rythme. Les nouveaux personnages en scène sont aussi globalement moins marquants et intenses que la saison 1.Maintenant il reste le jeu éliminatoire et la violence impitoyable qui fait toujours son effet et qui sauve cette saison 2. Le seul élément épicé et vraiment nouveau est la scène de la fin mais … Elle nous laisse sur notre faim. Rendez-vous à la saison 3."
,"4,0",,Squid Game est une très bonne série Coréenne ce qui change ! L'intrigue est assez longue à demarrer mais l'histoire et les personnages sont interessants
,"5,0",,"Pour être honnête, j'avais peur que cette saison 2 soit de ""trop"", et au fin de compte, bon sang je ne suis pas déçu. L'intrigue, 
spoiler: 
le plan de Seong Gi-Hun pour arrêter les jeux
, tout été parfait, pour moi. Je ne comprend absolument pas les personnes mettant 1 étoile, il y'en a probablement certain qui ont mis cela juste parce qu'un personnage Trans dit ""woke"" est présent. En tout cas, hâte de découvrir ""la deuxième partie"" de cette saison 2."
,"1,5",,"Aie Aie Aie on est sur une grosse déception... En gros vous avez aimé la saison 1 ? Bah la saison 2 c'est comme la 1 mais avec les trucs bien en moins... Je suis même content qu'il y ai 7 épisode tant j'ai galéré pour arriver au bout. Tellement de blabla inutile , de personnages grotesques auxquels on ne s'attache pas du tout ( on s'en tape de chaque mort c'est dire ) et les jeux ! LES JEUX QUOI ! Ce qui était le point central et vecteur de toute la tension presente dans la première saison devient totalement secondaire et inintéressant. Mais le pire reste les trop nombreuses incohérences. 
spoiler: 
Déjà le personnage principal est si stupide pour ne pas se douter une seconde que le n°1 COMME DANS LA PREMIÈRE SAISON est un traître ? Même pas une seconde il se pose la question ??? Les votes qui se jouent touuuuujours à une voix même quand ils sont 300 , les gens qui reussissent les epreuves toujours à la seconde près et j'en passe ... Et ce pseudo cliffanger pfffff
 je suis pas certain de matter la saison 3 perso"
,"5,0",,"Je pensais que cette série n'allait être qu'une pale copie de Hunger Games et j'ai été agréablement surpris de voir que je m'étais trompé sur toute la ligne. On prend le temps de nous montrer la cruauté humaine dans son état le plus exhaustif, que ce soit hors du jeu ou à l'intérieur. La série fait prendre conscience de la valeur que l'on peut attribuer à l'argent : 
spoiler: 
soit être prêt à tout pour en gagner ou en perdre afin de changer sa vie de misère ou monotone
. Un débat philosophique qui prend une ampleur considérable tout au long de la série et qui nous laisse un aperçu de ce que nous aurions pu faire à la place du protagoniste principal.Il est rare que Netflix fasse d'aussi bonnes séries sur sa plateforme et j'espère qu'il en sera de même pour les productions à venir, sur ce, j'attends une deuxième saison avec impatience 
spoiler: 
(pourquoi pas sur les antagonistes qui organisent les Squid Game)."
,"2,5",,"Je suis toujours effaré par l'explosion médiatique qu'une série peut produire.A croire qu'on paye ces mêmes médias pour répéter à l'envie les délires dithyrambiques écrit par des stagiaires prépubères.Pourquoi spécialement celle-là ? on ne sait pas.Ceci dit, cette série -juste violente, on a vu pire- reste très classique et prévisible au possible et ne mérite pas tant d'éloges.Dans la lignée récente d'un bien meilleur ""Alice in borderland"" mais moins dur -dans mon souvenir- que ""Battle royale"" (lui, japonais), c'est un bon exutoire pour comprendre les sud-coréens même si je le préfère condensé dans un film comme l'excellent ""Parasite"" de 'Bong Joon Ho'.
spoiler: 
Le twist final va en énerver plus d'un -on l'a déjà vu et revu- mais je crains surtout que ça laisse présager une saison 2 qui pourrait être pire."
,"4,5",,"Vraiment une super découverte! Entre hunger game et battle royale mais cette fois sans trop de trash à la coréenne (le thème de la série aurait pu le justifier). Même si le scénario est un peu prévisible, on se laisse complètement prendre par les différentes émotions que provoquent l'histoire des personnages et le jeu des acteurs. A regarder en VO(ST) bien sûr...!"
,"5,0",,"Tout ce que je peux dire c’est que comparé à la saison 1, je trouve que Squid game ont frappé fort sur cette saison 2, je trouve qui a plus d’actions et de suspens !En ce qui concerne la saison 3 ne vous en faites pas vous n’aurez pas attendre 3 ans ! La sortie sera normalement prévue cette année En tant que fan de la série, j’ai hâte de voir ce que cette saison 3 va nous réserver de plus ! "
,"2,5",,"L'originalité du scenario valait une saison, mais pas deux. La deuxième est très redondante, mal montée, mal réalisée. Avec carrément de grosses erreurs de script et des trous dans le scénario.Finalement, après moultes longueurs, un suspense est placé brusquement, juste à la fin de l'épisode final.On prend vraiment le spectateur pour un imbécile."
,"5,0",,"La série à le mérite d'arriver avec un très bon scénario et une mise en image très propre.Le rythme de la série est très bon, je ne m'ennuie à aucun moment.la tension ainsi que le suspense et les questions que je me pose sur la suite de l'histoire fait que je ne m'ennuie à aucun moment durant cette série, et c'est bien le but.Un bémol toutefois sur la grande violence graphique et psychique de cette série, qui réduit l'humain à l'état de fourmis."
,"2,0",,"Quelle déception ! Aucune subtilité, les personnages sont caricaturaux au possible. Il y a beaucoup d'invraisemblance et d'incohérence dans le scénario. Je ne comprends pas le succès d'une telle série."
,"3,5",,"Après tout le battage fait autour de cette série coréenne j’ai voulu me rendre compte par moi-même.  C’est bine fait, ça tient en haleine, quelques scènes au suspens haletant et à couper le souffle, et c’est très violent. Plutôt du haut de gamme, un peu dans la veine de La casa de papel, mais assez perplexe devant l’engouement généralisé. Une deuxième saison est souhaité par Netflix mais est)ce bien nécessaire ?"
,"3,5",,"Difficile de repartir sur une saison 2 après le succès de la première, qui se suffisait déjà à elle-même. Cela met du temps à vraiment démarrer ici, ce n’est qu’au troisième épisode que l’intérêt reprend. Même si l’ensemble se laisse regarder, l’effet de surprise n’est plus là et on a parfois l’impression d’un simple prolongement sans réel enjeu nouveau. Certaines idées sont intéressantes, mais d’autres tournent un peu en rond. Et pourtant, une saison 3 est déjà prévue pour l’été… À ce stade, je peine à voir l’intérêt d’étirer encore l’histoire, même si les héros sont bien mal en point en cette fin de saison. Espérons au moins un vrai renouveau… ou alors mieux valait s’arrêter là. Sans plus donc…"
,"2,5",,"Dans le genre sur-côté on est sur un gros dossier là. Il faudrait voir à arrêter de s'emballer dès qu'il s'agit d'une prod sud-coréenne et savoir raison garder. Lorsque l'on sait de quoi est capable ce pays en terme de cinéma, on ne peut qu'être déçu de cette production bâclée car hormis une idée de base vraiment sympa mais loin d'être originale, on ne peut pas dire que l'on s'est donné beaucoup de mal à la réalisation. Tout y est facile, les enjeux sont vite enterrés au profit du spectaculaire et bordel ! Qu'est-ce que c'est mal joué ! La pauvreté des dialogues et la débilité des personnages complètent le tableau, on ne s'attache du coup à rien ni personne. Étonnamment ça se laisse suivre quand même mais on est très loin de la masterpiece, du moins concernant la 1ere saison, attendons la suite donc."
